,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,outsourced,employee_residence_gdp,company_location_gdp,employee_latitude,employee_longitude,company_latitude,company_longitude
213,2024,EX,FT,Business Intelligence,150000,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
214,2024,EX,FT,Business Intelligence,120000,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
215,2024,MI,FT,Data Analyst,42666,LV,0,LV,M,Data Analytics,False,32100,32100,56.879635,24.603189,56.879635,24.603189
216,2024,MI,FT,Data Analyst,36000,LV,0,LV,M,Data Analytics,False,32100,32100,56.879635,24.603189,56.879635,24.603189
217,2024,SE,FT,Data Scientist,144300,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
218,2024,SE,FT,Data Scientist,104800,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
219,2024,EX,FT,Head of Data,250000,US,100,US,M,Head Data,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
220,2024,EX,FT,Head of Data,215000,US,100,US,M,Head Data,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
221,2024,EN,FT,Data Analyst,150000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
222,2024,EN,FT,Data Analyst,110000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
223,2024,MI,FT,Data Scientist,110000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
225,2024,MI,FT,Machine Learning Engineer,200000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
226,2024,MI,FT,Machine Learning Engineer,140000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
227,2024,SE,FT,Machine Learning Scientist,196350,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
228,2024,SE,FT,Machine Learning Scientist,127500,US,100,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
231,2024,MI,FT,AI Product Manager,212000,US,0,US,M,AI Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
232,2024,MI,FT,AI Product Manager,93300,US,0,US,M,AI Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
233,2024,MI,FT,Data Engineer,140900,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
234,2024,MI,FT,Data Engineer,104100,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
235,2024,SE,FT,Data Scientist,193000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
236,2024,SE,FT,Data Scientist,147645,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
237,2024,MI,FT,Data Scientist,207000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
239,2024,SE,FT,Data Engineer,150000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
240,2024,SE,FT,Data Engineer,120000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
241,2024,SE,FT,Research Scientist,180000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
242,2024,SE,FT,Research Scientist,148000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
243,2024,MI,FT,Data Scientist,160000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
244,2024,MI,FT,Data Scientist,120000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
245,2024,EX,FT,Data Engineer,204500,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
246,2024,EX,FT,Data Engineer,130000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
247,2024,MI,FT,Robotics Software Engineer,207000,US,0,US,M,Robotics Software Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
248,2024,MI,FT,Robotics Software Engineer,138000,US,0,US,M,Robotics Software Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
249,2024,SE,FT,Data Engineer,173000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
250,2024,SE,FT,Data Engineer,138400,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
251,2024,SE,FT,Research Scientist,278700,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
252,2024,SE,FT,Research Scientist,159300,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
253,2024,SE,FT,Machine Learning Engineer,215000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
255,2024,SE,FT,Business Intelligence,115000,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
256,2024,SE,FT,Business Intelligence,100000,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
257,2024,SE,FT,Data Analyst,106260,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
258,2024,SE,FT,Data Analyst,82000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
259,2024,SE,FT,Data Engineer,220000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
260,2024,SE,FT,Data Engineer,190000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
261,2024,MI,FT,Data Analyst,150000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
262,2024,MI,FT,Data Analyst,110000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
263,2024,MI,FT,AI Engineer,145000,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
264,2024,MI,FT,AI Engineer,95000,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
265,2024,MI,FT,Data Analyst,92000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
266,2024,MI,FT,Data Analyst,68000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
267,2024,SE,FT,Research Engineer,300000,GB,0,GB,M,Research Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
268,2024,SE,FT,Research Engineer,150000,GB,0,GB,M,Research Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
269,2024,SE,FT,Data Engineer,188000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
270,2024,SE,FT,Data Engineer,114000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
271,2024,MI,FT,Data Scientist,135000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
272,2024,MI,FT,Data Scientist,115000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
273,2024,EN,FT,Data Scientist,154800,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
274,2024,EN,FT,Data Scientist,76300,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
275,2024,MI,FT,AI Engineer,400000,US,0,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
276,2024,MI,FT,AI Engineer,65000,US,0,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
277,2024,SE,FT,Data Scientist,187000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
278,2024,SE,FT,Data Scientist,153000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
279,2024,MI,FT,Research Scientist,150000,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
280,2024,MI,FT,Research Scientist,128000,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
281,2024,SE,FT,AI Engineer,195000,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
282,2024,SE,FT,AI Engineer,140000,US,100,US,M,AI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
283,2024,MI,FT,Data Engineer,150000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
285,2024,MI,FT,Data Scientist,166000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
286,2024,MI,FT,Data Scientist,73100,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
287,2024,EN,FT,Research Analyst,200000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
288,2024,EN,FT,Research Analyst,150000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
289,2024,SE,FT,Machine Learning Engineer,220000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
290,2024,SE,FT,Machine Learning Engineer,137500,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
291,2024,SE,FT,Data Science,170000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
292,2024,SE,FT,Data Science,130000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
293,2024,SE,FT,Business Intelligence Analyst,138000,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
294,2024,SE,FT,Business Intelligence Analyst,86000,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
295,2024,MI,FT,Business Intelligence Developer,105000,US,100,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
296,2024,MI,FT,Business Intelligence Developer,80000,US,100,US,M,BI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
297,2024,MI,FT,Data Product Manager,96250,US,0,US,M,Data Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
298,2024,MI,FT,Data Product Manager,75000,US,0,US,M,Data Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
299,2024,SE,FT,AI Architect,197500,US,0,US,M,AI Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
300,2024,SE,FT,AI Architect,132500,US,0,US,M,AI Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
301,2024,EN,FT,Data Science,90000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
302,2024,EN,FT,Data Science,80000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
303,2024,MI,FT,Research Scientist,210000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
304,2024,MI,FT,Research Scientist,151800,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
305,2024,SE,FT,Data Science,210000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
309,2024,SE,FT,Machine Learning Engineer,219100,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
310,2024,SE,FT,Machine Learning Engineer,118500,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
311,2024,SE,FT,Business Intelligence Lead,175000,US,100,US,M,BI Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
312,2024,SE,FT,Business Intelligence Lead,150000,US,100,US,M,BI Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
313,2024,MI,FT,Data Management Specialist,81530,CA,0,CA,M,Data Management Specialist,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
314,2024,MI,FT,Data Management Specialist,69300,CA,0,CA,M,Data Management Specialist,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
315,2024,SE,FT,Data Architect,164000,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
316,2024,SE,FT,Data Architect,117000,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
317,2024,SE,FT,Data Analyst,145000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
318,2024,SE,FT,Data Analyst,110000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
319,2024,SE,FT,Research Engineer,125000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
320,2024,SE,FT,Research Engineer,106000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
321,2024,EN,FT,Data Analyst,75065,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
322,2024,EN,FT,Data Analyst,41419,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
323,2024,SE,FT,Data Analyst,140000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
325,2024,MI,FT,Data Analyst,80000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
326,2024,MI,FT,Data Analyst,70000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
327,2024,EX,FT,ML Engineer,238500,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
328,2024,EX,FT,ML Engineer,183400,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
329,2024,MI,FT,Data Scientist,105000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
330,2024,MI,FT,Data Scientist,70000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
331,2024,SE,FT,Machine Learning Engineer,225000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
332,2024,SE,FT,Machine Learning Engineer,162000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
336,2024,MI,FT,Data Engineer,120000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
338,2024,SE,FT,Data Scientist,160000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
339,2024,EN,FT,Data Operations Associate,72000,US,0,US,M,DataOps Associate,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
340,2024,EN,FT,Data Operations Associate,51375,US,0,US,M,DataOps Associate,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
343,2024,MI,FT,Data Engineer,75000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
344,2024,MI,FT,Data Engineer,60000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
345,2024,MI,FT,Data Engineer,135000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
346,2024,MI,FT,Data Engineer,113000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
348,2024,SE,FT,Data Engineer,130000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
349,2024,MI,FT,Data Science Manager,267100,US,0,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
350,2024,MI,FT,Data Science Manager,188500,US,0,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
351,2024,SE,FT,Data Scientist,207000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
352,2024,SE,FT,Data Scientist,149800,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
353,2024,SE,FT,Data Analyst,155000,CA,0,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
354,2024,SE,FT,Data Analyst,105000,CA,0,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
355,2024,MI,FT,Data Engineer,270250,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
356,2024,MI,FT,Data Engineer,176000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
357,2024,SE,FT,Machine Learning Engineer,189000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
358,2024,SE,FT,Machine Learning Engineer,145400,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
359,2024,MI,FT,Machine Learning Engineer,133903,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
360,2024,MI,FT,Machine Learning Engineer,96411,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
363,2024,SE,FT,Business Intelligence,172800,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
364,2024,SE,FT,Business Intelligence,132900,US,0,US,M,BI,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
365,2024,MI,FT,Research Scientist,165000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
366,2024,MI,FT,Research Scientist,150000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
367,2024,SE,FT,Data Scientist,145000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
368,2024,SE,FT,Data Scientist,116000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
369,2024,MI,FT,Data Analyst,98000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
370,2024,MI,FT,Data Analyst,88000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
372,2024,MI,FT,Data Analyst,130000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
373,2024,SE,FT,Data Analyst,174000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
374,2024,SE,FT,Data Analyst,116000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
375,2024,SE,FT,Data Engineer,188000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
376,2024,SE,FT,Data Engineer,144600,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
377,2024,SE,FT,Analytics Engineer,149500,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
378,2024,SE,FT,Analytics Engineer,140000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
379,2024,EN,FT,Business Intelligence Analyst,100000,US,100,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
380,2024,EN,FT,Business Intelligence Analyst,90000,US,100,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
381,2024,SE,FT,Business Intelligence Engineer,115000,US,100,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
382,2024,SE,FT,Business Intelligence Engineer,85000,US,100,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
383,2024,EN,FT,Data Management Analyst,80000,US,100,US,M,Data Management Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
384,2024,EN,FT,Data Management Analyst,72000,US,100,US,M,Data Management Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
386,2024,EN,FT,Data Analyst,76500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
387,2024,SE,FT,Data Scientist,187165,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
388,2024,SE,FT,Data Scientist,150500,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
389,2024,SE,FT,Data Analyst,134500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
391,2024,SE,FT,Machine Learning Engineer,274000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
392,2024,SE,FT,Machine Learning Engineer,245000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
